Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1695,13:13:53.8855,H,-1.4695,1.018662,-1.186451,-0.9998248,0.008699874,-0.007554379,-0.01475612,358.9904,0.8509688,1.683603
1695,13:13:53.8855,T,-1.47923,0.8160143,-1.374914,0.07916314,-0.9959854,-0.01329278,0.03961741,350.9882,184.7055,178.0997
1696,13:13:53.8965,H,-1.469477,1.01864,-1.186376,-0.9998254,0.008659305,-0.007458805,-0.0147824,358.9952,0.8400578,1.686745
1696,13:13:53.8965,T,-1.479243,0.8160409,-1.374931,0.07917839,-0.9959868,-0.01328661,0.03955549,350.9863,184.6983,178.1009
1697,13:13:53.9075,H,-1.469536,1.01865,-1.186353,-0.9998266,0.008562839,-0.007428317,-0.01477245,359.0063,0.8367353,1.685712
1697,13:13:53.9075,T,-1.479683,0.8162564,-1.375186,0.07929339,-0.9959836,-0.01329166,0.03940281,350.9729,184.681,178.1011
1698,13:13:53.9185,H,-1.469573,1.018632,-1.186303,-0.9998264,0.008493911,-0.007371803,-0.01485538,359.0143,0.8302925,1.695328
1698,13:13:53.9185,T,-1.479708,0.8162674,-1.37521,0.07936598,-0.9959754,-0.01328493,0.03946592,350.9646,184.6884,178.101
1699,13:13:53.9294,H,-1.469643,1.018607,-1.186257,-0.9998273,0.008478045,-0.007372214,-0.01480807,359.0161,0.8304128,1.689919
1699,13:13:53.9294,T,-1.479145,0.8160362,-1.374869,0.07921921,-0.9959876,-0.01320956,0.039478,350.9811,184.6887,178.1103
1700,13:13:53.9404,H,-1.469661,1.018577,-1.186255,-0.9998271,0.008451586,-0.007343421,-0.01484618,359.0191,0.8271202,1.694336
1700,13:13:53.9404,T,-1.479611,0.8161129,-1.374998,0.07940297,-0.9959691,-0.01327483,0.03955417,350.9605,184.6986,178.1011
1701,13:13:53.9524,H,-1.46971,1.018604,-1.186284,-0.999828,0.008323265,-0.00733492,-0.0148657,359.0338,0.8263429,1.696684
1701,13:13:53.9524,T,-1.479652,0.8160981,-1.374986,0.07957917,-0.9959528,-0.01331014,0.03959728,350.9405,184.7044,178.0957
1702,13:13:53.9633,H,-1.469724,1.018598,-1.186242,-0.999825,0.00844722,-0.00738054,-0.0149713,359.0195,0.8312585,1.708644
1702,13:13:53.9633,T,-1.479004,0.8158605,-1.374667,0.07947865,-0.9959544,-0.01326248,0.03977582,350.9521,184.7244,178.1001
